artists,valence,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,popularity
Ila Mitra Ghosh,0.536,0.98625,0.49624999999999997,184920.0,0.172,0.66,0.11625,-15.870750000000001,0.042475,126.091,0.0
Ilan Bluestone,0.225,0.000249,0.706,388856.0,0.8540000000000001,0.8140000000000001,0.171,-5.9579999999999975,0.0889,128.026,0.0
Solar System,0.612,2.6e-05,0.635,387310.0,0.894,0.755,0.162,-7.558,0.0455,145.0,0.0
Ray Ventura,0.7659999999999999,0.986,0.755,201107.0,0.198,4.05e-05,0.0578,-15.347,0.116,136.467,0.0
Dulari,0.6645000000000001,0.99,0.5605,204422.5,0.13169999999999998,0.000347985,0.23985,-8.1655,0.1556,73.13650000000001,0.0
Liquid Sound,0.0364,0.0966,0.682,477960.0,0.851,0.6970000000000001,0.378,-8.92,0.0474,137.996,0.0
Lionel Hampton and his Sextet,0.49,0.991,0.627,184276.0,0.0701,0.461,0.117,-21.698,0.0385,112.755,0.0
Lionel Barrymore,0.928,0.99,0.767,29973.0,0.182,0.000155,0.121,-21.82,0.959,52.194,0.0
Raúl Abril con su Orquesta,0.614,0.8240000000000001,0.5720000000000001,160525.0,0.642,0.00307,0.667,-10.077,0.0395,106.501,0.0
Império Pedreirense,0.68,0.7404999999999999,0.5305,220555.0,0.756,2.95e-07,0.33025,-4.788,0.091125,119.27075000000002,0.0
Tony Schwartz,0.40199999999999997,0.8703333333333333,0.5776666666666667,280666.6666666667,0.4613333333333333,0.02360161,0.13999999999999999,-15.622,0.4293333333333334,131.50933333333333,0.0
Sofia Kollitiri,0.908,0.8809999999999999,0.517,195827.0,0.5670000000000001,5.76e-06,0.4970000000000001,-8.674,0.0602,122.759,0.0
Raúl Abril y Su Orquesta,0.8514999999999999,0.7170000000000001,0.5435,162712.0,0.6905000000000001,0.0,0.18139999999999998,-6.814,0.1455,134.28,0.0
Lindy Doherty,0.519,0.843,0.546,131867.0,0.208,0.0,0.436,-10.947,0.0551,106.81,0.0
Razia Begum,0.866,0.984,0.599,188011.0,0.363,0.0684,0.152,-11.041,0.0393,114.234,0.0
Ikhlaq Ahmed,0.759,0.993,0.517,202175.0,0.247,0.0,0.16,-11.744000000000002,0.0526,153.866,0.0
Duke Ellington & His Washingtonians,0.543,0.9824999999999999,0.5974999999999999,193547.0,0.2945,0.45065,0.183,-12.847999999999999,0.07855,132.308,0.0
Tonina Torrielli,0.305,0.956,0.387,165693.0,0.25,8.88e-06,0.181,-10.983,0.0361,109.328,0.0
Rene del Mar y su Conjunto,0.7879999999999999,0.807,0.557,168159.0,0.44,0.000182,0.5660000000000001,-10.234,0.0292,96.114,0.0
Indubala Devi,0.4237368421052632,0.9951578947368421,0.3865263157894737,196290.47368421053,0.1601736842105263,0.8322105263157894,0.23696842105263158,-15.614263157894737,0.05952631578947367,88.68694736842104,0.0
Leyteris Melemenlis,0.6595,0.996,0.3355,176313.5,0.309,0.6990000000000001,0.23399999999999999,-10.6675,0.04795,75.767,0.0
Renu Basu,0.252,0.988,0.346,166413.0,0.202,0.102,0.198,-10.627,0.0312,103.177,0.0
Renuka Devi,0.6216666666666667,0.9926666666666666,0.5533333333333333,206917.33333333334,0.23366666666666666,0.49437,0.231,-10.843333333333334,0.21893333333333334,68.28266666666666,0.0
Bubbles,0.319,3.44e-05,0.7490000000000001,275747.0,0.743,0.00424,0.0633,-13.486,0.0611,138.608,0.0
Buck & Bubbles,0.521,0.935,0.612,192067.0,0.168,0.0,0.415,-18.66,0.287,110.397,0.0
René De Buxeuil,0.662,0.9924999999999999,0.4575,170093.5,0.2905,0.000121,0.22899999999999998,-17.145,0.08235,103.693,0.0
Leuteris Melemenlis,0.8079999999999999,0.995,0.369,164760.0,0.55,0.0378,0.144,-7.292999999999997,0.0438,71.447,0.0
René Koval,0.6735,0.9255,0.663,158700.0,0.3075,1.73e-06,0.21999999999999997,-11.9235,0.226,74.83049999999999,0.0
Indubala,0.48633333333333334,0.9906666666666667,0.5776666666666667,180974.33333333334,0.09816666666666667,0.1698821,0.14333333333333334,-13.996333333333332,0.15466666666666667,107.16966666666667,0.0
Indukumar Parekh,0.7070000000000001,0.994,0.489,179885.0,0.376,0.0792,0.462,-9.166,0.0897,113.219,0.0
Buddy Banks Sextet,0.9015,0.919,0.7075,157373.0,0.5409999999999999,0.9570000000000001,0.10035,-12.9165,0.044950000000000004,106.0635,0.0
Snehprabha,0.7213333333333334,0.995,0.6003333333333334,176912.66666666666,0.09796666666666666,0.8556666666666667,0.1386666666666667,-15.701,0.3036666666666667,130.596,0.0
Inference,0.0667,0.00412,0.8240000000000001,559412.0,0.69,0.8320000000000001,0.0849,-7.951,0.068,136.01,0.0
Leta Korre,0.583,0.665,0.421,196840.0,0.521,9.52e-05,0.5870000000000001,-8.673,0.0529,176.322,0.0
Snehprabha Pradhan,0.6559999999999999,0.9932307692307691,0.6025384615384616,176721.46153846153,0.2170923076923077,0.3603476923076923,0.19285384615384615,-11.334692307692308,0.16144615384615382,101.537,0.0
Indu.,0.6016666666666667,0.985,0.6026666666666667,174757.66666666666,0.26366666666666666,0.3146076666666667,0.18566666666666665,-8.778333333333334,0.17233333333333334,87.17200000000001,0.0
Indravadan Bhatt,0.706,0.996,0.535,216114.0,0.165,0.909,0.157,-11.589,0.366,76.09,0.0
Lidia Martorana con Orchestra Pippo Barzizza,0.406,0.993,0.391,150213.0,0.0727,0.379,0.117,-24.856,0.0449,129.083,0.0
Lidia Martorana con Orchestra Rio Rita,0.7509999999999999,0.994,0.6859999999999999,171920.0,0.135,0.916,0.193,-25.735,0.0532,131.18,0.0
Toni Maroudas,0.6709999999999999,0.995,0.375,209093.0,0.269,0.691,0.13,-13.866,0.0376,124.56,0.0
Brother John Sellers,0.5523333333333333,0.8136666666666666,0.4756666666666667,148626.66666666666,0.4286666666666667,0.0007578,0.058666666666666666,-10.828333333333333,0.05343333333333333,125.40899999999999,0.0
Incredible Desert Kings,0.5379999999999999,0.511,0.594,382537.0,0.18,0.0,0.157,-19.471,0.0315,80.719,0.0
Reda Caire,0.542,0.967,0.443,185513.5,0.248,0.000165,0.169,-14.5185,0.05015,132.6265,0.0
So Cool,0.352,0.253,0.585,249320.0,0.586,0.0,0.111,-5.709,0.0266,139.987,0.0
Reepr,0.366,0.00626,0.863,413543.0,0.872,0.316,0.0687,-3.1830000000000003,0.168,129.995,0.0
Regina Avenue,0.51,0.199,0.721,173335.0,0.6629999999999999,0.0,0.126,-5.323,0.0755,78.952,0.0
Indrabadan Bhatt,0.6795,0.9948333333333333,0.6626666666666666,171767.83333333334,0.20033333333333334,0.347875,0.27216666666666667,-11.450333333333333,0.3393333333333333,94.05,0.0
Tonis Maroudas,0.476,0.995,0.424,93675.0,0.193,0.128,0.369,-13.023,0.0558,91.858,0.0
Reginald King,0.775,0.904,0.696,175030.0,0.275,0.863,0.26,-15.317,0.0523,119.022,0.0
The Enoch Light Brigade,0.575,0.818,0.228,182771.0,0.285,0.7859999999999999,0.162,-11.122,0.0337,78.292,0.0
Relang,0.8959999999999999,0.994,0.451,158733.0,0.335,0.908,0.511,-15.068,0.0558,105.149,0.0
Rena Dallia,0.449,0.995,0.629,189733.0,0.168,0.8640000000000001,0.216,-15.767,0.0344,95.438,0.0
Indrani Mazumder,0.42399999999999993,0.5345,0.429,281860.0,0.348,0.0,0.1965,-12.3645,0.0616,86.42,0.0
Bruce Prince-Joseph,0.305,0.193,0.499,767427.0,0.417,0.249,0.0906,-13.198,0.0414,102.554,0.0
Indrani Sen,0.345,0.893,0.674,209560.0,0.328,3.41e-06,0.0854,-11.934,0.0356,110.182,0.0
Lika Morgan,0.6809999999999999,0.00546,0.868,353182.0,0.823,0.123,0.11,-5.3820000000000014,0.0666,121.002,0.0
Bruno Henriksens Danseorkester,0.519,0.977,0.342,198681.0,0.443,0.887,0.659,-14.457,0.0499,178.65900000000005,0.0
Rekha Mullick,0.2895,0.9904999999999999,0.389,180402.0,0.1895,0.15595,0.14,-12.0205,0.05185,135.5425,0.0
Dârülelhan Heyeti,0.5345,0.995,0.312,167917.5,0.20400000000000001,0.819,0.217,-11.187000000000001,0.043399999999999994,110.38999999999999,0.0
Soma Karmakar,0.5399999999999999,0.839,0.45699999999999996,235680.0,0.40549999999999997,7.3505e-05,0.15050000000000002,-11.646999999999998,0.0511,119.4865,0.0
Ida Cox & Her All-Star Band,0.618,0.976,0.674,204800.0,0.125,0.000109,0.0714,-14.622,0.06,90.888,0.0
Edgardo Donato Y Sus Muchachos,0.739,0.9944999999999999,0.7475,152369.0,0.1385,0.541,0.22449999999999998,-16.485,0.2155,133.8575,0.0
Edgar Allan Poe,0.3595,0.22092749999999997,0.60625,189174.25,0.0857,0.0,0.1625,-27.446500000000004,0.706,111.31875,0.0
Randy Cade,0.5635,0.2082,0.5725,225726.5,0.6134999999999999,0.24126,0.1775,-7.067000000000001,0.034,125.95150000000002,0.0
Los Aymaras,0.7659999999999999,0.9735,0.48350000000000004,169678.5,0.4445,0.3655,0.2945,-11.653500000000001,0.0683,128.5985,0.0
Hugo von Hofmannsthal,0.6205,0.3935,0.719,206350.0,0.22875,0.0,0.30974999999999997,-20.62125,0.77025,117.2695,0.0
Eddie Russell,0.31000000000000005,0.9895,0.33599999999999997,181133.0,0.1485,0.30765,0.19294999999999998,-17.795,0.036199999999999996,108.4375,0.0
Ranganath Jadav,0.448,0.984,0.425,203681.0,0.456,0.0105,0.412,-10.896,0.0551,69.641,0.0
Bonet De San Pedro Y Los 7 De Palma,0.6020000000000001,0.709,0.4985,167866.0,0.6545,8.554999999999999e-05,0.385,-9.0565,0.05645,112.50550000000001,0.0
Ranjit Ray,0.6535,0.9915,0.6844999999999999,171903.0,0.318,0.211979,0.10965,-11.1355,0.487,116.418,0.0
Sophie Tucker,0.422,0.978,0.7170000000000001,186178.0,0.1369999999999999,0.0,0.384,-10.949000000000002,0.149,120.821,0.0
Ranjith Govind,0.731,0.99,0.534,179003.0,0.334,0.00689,0.1689999999999999,-9.299,0.0387,77.041,0.0
Raquel Rastenni,0.33499999999999996,0.9826666666666667,0.363,183786.66666666666,0.13566666666666669,0.4306666666666667,0.383,-18.351333333333333,0.04686666666666667,100.349,0.0
Husn Bano,0.383,0.971,0.604,213000.0,0.275,5.98e-05,0.123,-10.149,0.0968,120.099,0.0
Rasha,0.247,0.0353,0.465,214083.0,0.631,0.75,0.17,-9.142,0.0443,145.855,0.0
Husn Banu,0.5706666666666665,0.987,0.4716666666666667,190235.33333333334,0.2225,0.7868333333333334,0.19825,-13.514333333333333,0.09533333333333333,86.5025,0.0
Husnlal Bhagatram,0.5565,0.99,0.403,180527.5,0.265,0.0018945,0.307,-11.330000000000002,0.0863,159.14900000000006,0.0
Trauma Project,0.0384,0.000588,0.557,497040.0,0.8170000000000001,0.892,0.0425,-11.589,0.0389,145.011,0.0
Rampyari,0.7336,0.9948,0.7003999999999999,193721.4,0.1753,0.179994,0.16308,-9.4064,0.28124000000000005,112.56700000000001,0.0
Hugh Tracey,0.83425,0.94475,0.62025,162713.25,0.14525,3.075e-05,0.144,-19.116500000000002,0.45375,122.2345,0.0
Huevito Rey,0.378,0.304605,0.36524999999999996,177982.25,0.69175,0.10284030749999999,0.4235,-8.416,0.19765000000000002,126.52475,0.0
Sotiria Bellou,0.699875,0.98075,0.6058749999999999,208528.375,0.326875,0.24434005,0.21557500000000002,-12.216,0.049425,124.25762499999999,0.0
Edoardo Spolaore,0.407,0.000145,0.795,386273.0,0.799,0.855,0.093,-7.017,0.0562,128.0,0.0
Ramchandra Marathe,0.32900000000000007,0.98,0.3135,205073.0,0.218,0.001615,0.226,-10.775500000000001,0.0332,121.35999999999999,0.0
Ramchandra Pal,0.475,0.995,0.4325,187787.0,0.181,0.837,0.35550000000000004,-13.4455,0.0659,73.3615,0.0
Ramchandra,0.509,0.995,0.458,212860.5,0.0412,0.7045,0.1855,-12.8905,0.10825,119.68149999999997,0.0
Ramdulari,0.6188,0.9948,0.5084,196978.2,0.17539999999999997,0.4431,0.3146,-10.2972,0.1444,80.58500000000001,0.0
Ramesh Desai,0.617,0.987,0.447,196917.0,0.206,0.000269,0.251,-11.588,0.0424,99.935,0.0
Ramesh Gupta,0.575,0.9924999999999999,0.494,196507.5,0.256,0.51,0.175,-9.158999999999999,0.0643,71.97749999999999,0.0
Ramesh Yaduan,0.6729999999999999,0.509,0.606,198072.0,0.997,0.0,0.6559999999999999,0.418,0.363,74.994,0.0
Lorenzo Muratore,0.628,0.247,0.73,238306.0,0.627,0.000117,0.298,-4.375,0.0314,124.961,0.0
Ramkumar Chatterjee,0.5735,0.9704999999999999,0.4485,183149.0,0.16175,0.476,0.11499999999999999,-16.045,0.0914,71.501,0.0
Ramola,0.8023333333333333,0.9916666666666667,0.7006666666666667,176521.16666666666,0.22966666666666669,0.4059,0.22583333333333333,-8.414499999999999,0.17151666666666665,95.06983333333334,0.0
Edmée Louin,0.129,0.99,0.42,293693.0,0.0108,0.251,0.111,-22.356,0.0692,96.072,0.0
Trilok Kapoor,0.63,0.995,0.6940000000000001,186688.0,0.278,0.383,0.14,-10.102,0.146,68.922,0.0
Edmée Favart,0.8029999999999999,0.991,0.7829999999999999,141040.0,0.341,0.0,0.589,-14.903,0.873,121.287,0.0
Edmundo Ros,0.933,0.897,0.732,195443.0,0.848,0.917,0.0958,-8.495,0.0792,173.02700000000004,0.0
Edmond Roze,0.7120000000000001,0.855,0.738,113493.0,0.274,0.0,0.102,-10.586,0.429,81.416,0.0
Bodil Ipsen & Peter Malberg,0.833,0.955,0.696,155640.0,0.4,1.4499999999999992e-05,0.537,-12.857,0.448,75.33800000000002,0.0
Bodil Ipsen,0.408,0.99,0.378,151400.0,0.226,1.7100000000000002e-05,0.141,-15.565,0.0393,111.357,0.0
Bobby Smith,0.7655000000000001,0.27185,0.5325,133931.0,0.71,0.3085,0.34199999999999997,-9.716000000000001,0.032350000000000004,109.70650000000002,0.0
Boogie Brothers,0.857,0.568,0.69,237679.0,0.674,0.172,0.244,-9.162,0.0288,120.607,0.0
Ratanbai,0.659,0.9944999999999999,0.7230000000000001,189709.0,0.0987,0.13001000000000001,0.119,-11.417,0.304,110.89949999999999,0.0
Eddie Condon,0.8313333333333333,0.9436666666666667,0.5411111111111111,170568.66666666666,0.32763333333333333,0.7673333333333333,0.34911111111111115,-14.967,0.08366666666666667,140.28455555555558,0.0
East York School (Ala.),0.8640000000000001,0.943,0.732,59027.0,0.181,0.12,0.363,-20.566,0.552,77.029,0.0
East & Atlas,0.391,0.00355,0.6829999999999999,235332.0,0.6709999999999999,0.0183,0.338,-4.716,0.0894,128.062,0.0
I. Karagiannis,0.88,0.994,0.481,187605.0,0.298,0.945,0.0903,-14.16,0.0535,118.082,0.0
Tough Rhymes,0.723,0.0103,0.721,259000.0,0.7,0.0,0.071,-9.061,0.0606,146.017,0.0
Brajendra Lal Ganguly,0.305,0.994,0.469,185813.0,0.186,0.405,0.175,-10.957,0.0383,109.987,0.0
Totò,0.786,0.9876666666666667,0.4443333333333333,99047.33333333333,0.2710666666666667,0.20632900333333334,0.22766666666666666,-16.406333333333333,0.08733333333333333,77.93666666666667,0.0
Local Oafs,0.20877391304347825,0.05660869565217391,0.23004347826086957,64148.95652173913,0.974695652173913,0.19665613913043475,0.3717391304347826,-5.1621304347826085,0.1610304347826087,139.8168695652174,0.0
Soniq Vision,0.243,0.00382,0.56,510469.0,0.882,0.843,0.0687,-8.355,0.0419,127.979,0.0
Eastern Serbian performers with violin and clarinet,0.713,0.995,0.539,31227.0,0.615,0.893,0.173,-9.873,0.0615,76.512,0.0
Llina Joy,0.0918,0.853,0.42,286123.0,0.463,0.0,0.149,-5.9510000000000005,0.0262,75.02199999999998,0.0
EOR 1946,0.477,0.0617,0.4920000000000001,241818.0,0.7879999999999999,0.00204,0.0867,-7.23,0.0461,165.013,0.0
Ibrahim Özgür,0.47150000000000003,0.992,0.5814999999999999,190431.0,0.2255,0.6699999999999999,0.23099999999999993,-13.0395,0.13935,104.50399999999999,0.0
Sonic Riviera,0.238,0.205,0.77,159000.0,0.5660000000000001,0.0,0.0856,-6.4510000000000005,0.0373,99.969,0.0
E.D. Tuckey,0.408,0.983,0.537,243147.0,0.128,0.00832,0.198,-17.996,0.117,102.744,0.0
E. G. Padgaonkar,0.463,0.975,0.289,182705.0,0.295,0.223,0.384,-10.637,0.0508,86.49700000000001,0.0
E-Motion,0.856,0.00942,0.8690000000000001,308613.0,0.888,0.00111,0.186,-2.7310000000000003,0.0859,135.023,0.0
Sonar Senghor,0.349,0.768,0.524,262875.0,0.5559999999999999,0.078,0.11599999999999999,-12.537500000000001,0.2064,82.5615,0.0
Toraia Orchestra Of Algiers,0.7469999999999999,0.8274999999999999,0.5235,271881.0,0.459,0.053,0.27,-8.387,0.0375,130.23399999999998,0.0
EOR,0.43450000000000005,0.202075,0.5881666666666666,279893.5,0.5560833333333334,0.003997614166666667,0.25866666666666666,-11.336166666666665,0.030541666666666665,130.11125,0.0
Léo Peracchi,0.304,0.992,0.358,164206.0,0.276,0.833,0.101,-16.057000000000002,0.0421,114.469,0.0
Toy Souljah,0.733,0.397,0.809,310115.0,0.86,0.0,0.15,-2.374,0.344,125.009,0.0
Ravindra Sathe,0.11,0.974,0.305,406812.0,0.102,0.0,0.275,-17.324,0.0394,111.587,0.0
Ratikumar Vyas,0.5383333333333333,0.9940000000000001,0.598,196562.66666666666,0.1153,0.0007426333333333334,0.1952666666666667,-11.109,0.35766666666666663,104.16866666666665,0.0
Eddie Calvert,0.495,0.601,0.397,182787.0,0.378,0.7909999999999999,0.47,-12.419,0.0272,103.898,0.0
Ratna Gupta,0.237,0.99,0.364,173707.0,0.155,0.00207,0.0931,-13.354,0.0721,70.47399999999998,0.0
Ratnaprabha,0.523,0.9898,0.4034,206954.8,0.2052,0.12935145999999997,0.43600000000000005,-11.4112,0.06988,79.1476,0.0
Hyde Brothers,0.975,0.968,0.688,168480.0,0.617,0.942,0.0973,-6.505,0.0673,136.68,0.0
"Eddie ""Cleanhead"" Vinson",0.625,0.964,0.597,161067.0,0.194,9.66e-05,0.309,-11.92,0.0883,73.699,0.0
Ratneswar Mukherjee,0.284,0.987,0.303,212520.0,0.254,0.113,0.122,-13.084,0.053,71.355,0.0
Boris Nikolić,0.282,0.778,0.322,241520.0,0.5660000000000001,0.00101,0.366,-5.181,0.0324,97.191,0.0
Lolita Garrido,0.7545,0.7505,0.5195,180303.0,0.575,0.02275,0.5,-12.270499999999998,0.0755,82.636,0.0
Rattan Mohan Sharma,0.0887,0.785,0.413,137066.0,0.485,5.42e-05,0.0989,-10.187,0.0518,97.719,0.0
Hyena,0.186,0.0005639999999999,0.852,215427.0,0.251,0.7559999999999999,0.0957,-13.225,0.0683,141.759,0.0
Lord Beginner,0.937,0.988,0.687,142838.0,0.468,1.7899999999999998e-05,0.322,-8.011000000000001,0.288,89.148,0.0
Lopamudra Mitra,0.22,0.964,0.366,335973.0,0.206,0.0,0.0592,-10.192,0.0567,55.915,0.0
Hykoski Studios,0.335,0.000591,0.779,136800.0,0.121,0.805,0.105,-23.027,0.0547,100.003,0.0
Loochkin,0.35,0.0239,0.713,472189.0,0.778,0.94,0.474,-6.059,0.0311,132.16299999999998,0.0
Trade Martin,0.46557499999999996,0.6615,0.45675,158871.5,0.53125,0.1135625,0.14425,-8.53875,0.04165,99.77775,0.0
Rav-E,0.674,0.00901,0.569,336909.0,0.956,0.863,0.0625,-8.491,0.0559,127.994,0.0
Ravi,0.5920000000000001,0.892,0.6505000000000001,193927.0,0.3025,0.349251,0.1845,-13.0105,0.1144,146.8775,0.0
Raul Abril,0.86,0.8079999999999999,0.5,183169.0,0.627,0.000238,0.287,-7.072,0.0349,145.971,0.0
UFoS,0.525,0.00994,0.8059999999999999,651557.0,0.7140000000000001,0.816,0.369,-7.1320000000000014,0.0577,120.987,0.0
Léon Raiter,0.6685000000000001,0.938,0.698,187420.0,0.253,0.0,0.0856,-12.3445,0.3015,101.23949999999999,0.0
M. Balamuralikrishna,0.344,0.7340000000000001,0.505,259027.0,0.362,0.000438,0.0946,-14.28,0.0523,114.523,0.0
Hanende İbrahim Efendi,0.35550000000000004,0.995,0.2435,157270.5,0.266,0.9055,0.301,-13.855,0.03715,108.2185,0.0
Bani Ghosal,0.479,0.99,0.425,209573.0,0.313,0.259,0.104,-11.314,0.0627,82.943,0.0
Bani Tagore,0.444,0.865,0.525,169093.0,0.15,0.0,0.187,-12.001,0.0338,121.988,0.0
Vespero,0.628,0.65,0.34,442573.0,0.489,0.523,0.11,-9.871,0.0489,140.359,0.0
Bao Huy,0.7186666666666666,0.19499999999999998,0.7623333333333333,260392.33333333334,0.8236666666666667,0.0,0.3,-5.722666666666666,0.057966666666666666,126.00666666666666,0.0
Baptist-Methodist Group,0.241,0.968,0.408,224853.0,0.174,0.0182,0.0773,-14.027,0.0326,75.092,0.0
Ermelinda Vitória,0.496,0.9875,0.4405,171685.5,0.386,6.6e-06,0.537,-8.1805,0.035449999999999995,82.84349999999998,0.0
Erika Cravioto,0.2185,0.888,0.654,212000.0,0.1485,3.525e-06,0.09675,-8.962,0.0348,140.2735,0.0
Ericka Corban,0.176,0.887,0.38,141176.0,0.0983,0.0,0.129,-14.359000000000002,0.036,112.548,0.0
Marcelle Bordas,0.644,0.982,0.637,169973.0,0.211,0.0,0.0927,-14.646,0.134,115.78,0.0
Marcel Pagnol,0.6681666666666666,0.9805,0.6325,196371.16666666666,0.19999999999999998,0.008801216666666667,0.119,-19.60333333333333,0.9276666666666666,97.16199999999999,0.0
Planet Music,0.38,0.667,0.779,213000.0,0.779,0.0303,0.31,-5.308,0.185,88.001,0.0
Barian,0.38400000000000006,0.021045666666666667,0.711,154759.0,0.6853333333333333,0.7296666666666667,0.09003333333333334,-9.539333333333333,0.0696,123.32799999999999,0.0
Veronica Gonzalez Day,0.5084636363636363,0.8604545454545455,0.5869090909090909,142668.81818181818,0.23542727272727274,1.1220909090909091e-05,0.22975909090909094,-10.828863636363637,0.0453,109.87950000000001,0.0
Stefanos Vezos,0.6709999999999999,0.996,0.461,196613.0,0.163,0.0188,0.176,-14.324000000000002,0.135,74.07300000000002,0.0
Hans Christian Andersen,0.5555,0.857,0.679,150150.0,0.2275,0.0,0.20850000000000002,-21.146,0.799,98.31300000000002,0.0
Plastik B,0.274,7.45e-05,0.8079999999999999,367500.0,0.725,0.898,0.033,-8.339,0.0521,127.992,0.0
Marcelly,0.354,0.985,0.314,159467.0,0.281,6.37e-05,0.134,-13.337,0.0648,78.811,0.0
Vibe2Vibe,0.5723333333333334,0.2527,0.6739999999999999,203450.33333333334,0.438,0.000284,0.1095333333333333,-10.230666666666666,0.1067,123.33166666666666,0.0
Bando Da Lua,0.825,0.996,0.7490000000000001,160601.0,0.272,0.911,0.147,-12.868,0.0683,138.438,0.0
Pithapuram Nageswara Rao,0.92675,0.93175,0.5489999999999999,94709.5,0.6615,0.241693575,0.1459,-5.29125,0.079,105.38350000000001,0.0
Pierrette Mad,0.861,0.988,0.52,181427.0,0.359,0.0,0.106,-11.863,0.0817,89.963,0.0
Mari Merche Y Su Orquesta,0.6002500000000001,0.8095,0.501,165499.75,0.47275,0.03100077,0.29159999999999997,-10.18225,0.0497,93.839,0.0
Marguerite Viby & Hans W. Petersen,0.63,0.9955,0.7305,179160.0,0.1275,0.5035,0.16699999999999998,-21.1385,0.16545,135.34949999999998,0.0
Marguerite Viby & Edgar Hansen,0.547,0.994,0.562,199360.0,0.139,0.241,0.127,-16.653,0.138,171.395,0.0
Marguerite Viby & Christian Arhoff,0.86,0.995,0.6679999999999999,172507.0,0.306,0.914,0.355,-17.954,0.109,126.966,0.0
Marguerite Duras,0.0824,0.877,0.473,251286.0,0.14265,0.0031455149999999998,0.251,-26.425,0.4368,134.716,0.0
Marguerite Deval,0.6915,0.989,0.44499999999999995,194747.0,0.3035,0.00023075,0.4495,-15.947000000000001,0.11895,74.782,0.0
Margarita Cueto,0.49833333333333335,0.9861666666666666,0.41275,194579.58333333334,0.1852,0.5673058333333333,0.17675,-14.854916666666666,0.054775,116.09583333333332,0.0
Marbletop Orchestra,0.0431,0.8959999999999999,0.0717,640026.0,0.49,0.907,0.578,-10.096,0.0396,179.363,0.0
Vicente Escudero,0.718,0.605,0.618,149533.0,0.362,0.0038,0.055,-13.362,0.103,159.458,0.0
Stella Haskil,0.615,0.985,0.6759999999999999,186027.0,0.304,6.620000000000001e-05,0.128,-8.986,0.0443,121.988,0.0
Piney Brown,0.55,0.888,0.575,152307.0,0.102,1.0800000000000003e-05,0.12,-13.393,0.0644,131.219,0.0
Esmat Abd El Aleem,0.8079999999999999,0.73,0.597,308220.0,0.318,0.0,0.214,-10.416,0.102,143.333,0.0
Pirgaki Filio,0.744,0.81475,0.43075,274166.5,0.491,5.7875e-06,0.2815,-8.1885,0.039025000000000004,113.80249999999998,0.0
Stelios Mpellos,0.66,0.7829999999999999,0.396,229640.0,0.408,7.23e-06,0.112,-10.315,0.03,100.912,0.0
Eshconinco,0.2575,0.5215000000000001,0.6795,206000.0,0.4165,0.39450725000000003,0.1035,-11.415,0.10095,125.995,0.0
Pirros Xronidis,0.617,0.993,0.423,192587.0,0.409,3.07e-06,0.342,-11.573,0.0364,100.719,0.0
Banda de la Cruz Sinaloa,0.6375,0.8355,0.44699999999999995,172983.0,0.23099999999999998,0.6045,0.2445,-8.58,0.04815,100.03999999999999,0.0
